User_ID,Age,Gender,Country,Employment_Status,Annual_Income,Current_Savings,Retirement_Age_Goal,Risk_Tolerance,Contribution_Amount,Contribution_Frequency,Employer_Contribution,Total_Annual_Contribution,Years_Contributed,Investment_Type,Fund_Name,Annual_Return_Rate,Volatility,Fees_Percentage,Projected_Pension_Amount,Expected_Annual_Payout,Inflation_Adjusted_Payout,Years_of_Payout,Survivor_Benefits,Transaction_ID,Transaction_Amount,Transaction_Date,Suspicious_Flag,Anomaly_Score,Marital_Status,Number_of_Dependents,Education_Level,Health_Status,Life_Expectancy_Estimate,Home_Ownership_Status,Debt_Level,Monthly_Expenses,Savings_Rate,Investment_Experience_Level,Financial_Goals,Insurance_Coverage,Portfolio_Diversity_Score,Tax_Benefits_Eligibility,Government_Pension_Eligibility,Private_Pension_Eligibility,Pension_Type,Withdrawal_Strategy,Transaction_Channel,IP_Address,Device_ID,Geo_Location,Time_of_Transaction,Transaction_Pattern_Score,Previous_Fraud_Flag,Account_Age
U1427,57,Male,USA,Self-employed,111446,387362,66,Low,408,Annually,999,7707,9,Real Estate,"Washington, Hughes and Simpson",11.75,1.92,1.27,493076,40554,17377,24,No,fa26ab94-f389-4da6-8346-a8a91926421d,983,17-01-22,No,0.18,Widowed,4,Master's,Poor,76,Mortgage,64032,8319,0.15,Intermediate,Healthcare,Yes,0.92,No,No,Yes,Defined Benefit,Dynamic,Online,95.160.3.34,37b35c74-09a2-4a2e-aaee-d8d87640c309,Johnfurt,23:38:52,0.59,No,22
U1428,52,Other,Canada,Unemployed,65844,276605,60,Low,1750,Quarterly,655,7548,24,Stocks,Cabrera-Romero,8.36,4.14,0.6,429227,45086,34432,18,Yes,602d63e8-a6bf-4705-b1cf-073b4482ae51,2051,05-08-24,Yes,0.87,Married,4,High School,Good,92,Mortgage,152550,3469,0.27,Beginner,Legacy Planning,Yes,0.39,No,No,Yes,Defined Contribution,Bucket,Branch,171.151.32.42,6b1a5c76-a784-41ac-8c72-c81ef05bbc50,Johnstad,21:29:18,0.05,Yes,15
U1429,59,Other,Germany,Unemployed,68557,428066,62,High,1956,Annually,75,22562,26,Bonds,Mayer-Davenport,7.63,1.93,1.82,360610,76180,42560,19,No,4bd4b55c-638c-470d-a5ca-42e957f46cac,7492,14-06-22,No,0.1,Widowed,0,Bachelor's,Good,77,Mortgage,180719,4448,0.24,Intermediate,Legacy Planning,Yes,0.18,Yes,No,No,Defined Contribution,Bucket,ATM,189.19.253.124,145f2fdf-5cbf-464d-ba4a-ce6ff354f22a,Harrisonside,12:10:29,0.51,No,18
U1430,42,Other,USA,Unemployed,57573,470859,64,Medium,544,Annually,891,2524,7,Real Estate,Cook LLC,6.82,3.49,1.96,197593,20068,50989,19,Yes,c82d41a9-a546-42a1-b44f-5f18f3f32971,7402,07-11-24,No,0.74,Widowed,0,Master's,Poor,94,Rent,56099,4490,0.27,Intermediate,Legacy Planning,Yes,0.3,Yes,No,Yes,Defined Benefit,Dynamic,Online,208.38.178.35,88292582-b225-4e23-a1f0-561ab246a493,East Edwardshire,08:23:37,0.95,No,18
U1431,27,Male,Australia,Unemployed,61834,215427,69,Low,595,Quarterly,203,7803,16,Stocks,"Hoffman, Jackson and Hooper",10.49,4.82,1.06,708018,38229,56387,18,No,85634975-5627-4c1b-8e8c-1a0ab2bf28ad,4019,13-04-25,No,0.79,Married,3,Master's,Good,81,Own,187763,8654,0.24,Expert,Home Purchase,No,0.51,No,Yes,No,Defined Benefit,Dynamic,Online,125.55.186.221,974fe4d1-743c-4c48-bd60-5e926c1f1e96,Lake Mollymouth,01:22:31,0.64,No,3
U1432,41,Other,Australia,Unemployed,102781,25141,61,Low,1277,Annually,332,18955,2,Bonds,Rowe Group,7.55,1.15,0.82,702970,35470,66825,21,No,1d5ce584-06d7-4ac3-a5d8-494dd4f269b7,1560,20-03-25,No,0.47,Married,4,PhD,Average,94,Rent,194390,1810,0.22,Expert,Legacy Planning,No,0.68,No,Yes,Yes,Defined Contribution,Bucket,Online,29.190.158.43,5378d178-92ac-40b3-90c7-1f71c821a2a1,Port Ginafurt,13:33:12,0.9,No,12
U1433,25,Other,Canada,Part-time,128017,150139,66,Medium,1662,Monthly,189,3617,30,Stocks,Cervantes Ltd,11.14,2.88,0.5,466485,64793,49701,15,Yes,5298984a-29b4-4637-9c41-fff254bb0f63,4684,27-04-21,No,0.1,Married,2,High School,Average,93,Own,25380,7358,0.26,Beginner,Legacy Planning,Yes,0.26,Yes,Yes,Yes,Defined Contribution,Bucket,Branch,113.97.45.8,f3ed76aa-b625-434f-847d-07c436d19fcd,Petersontown,15:08:35,0.81,No,24
U1434,36,Other,USA,Part-time,136716,274206,63,Low,1888,Annually,988,16100,12,Mutual Fund,Wise-Mckinney,7.64,4.97,1.3,237197,79482,15521,20,Yes,4c0b8ed9-0a4c-40dc-979a-b3fd4a43faae,521,17-04-22,No,0.86,Widowed,2,PhD,Average,90,Rent,36892,4177,0.12,Expert,Travel,No,0.36,Yes,No,Yes,Defined Benefit,Fixed,Branch,141.78.231.201,691db7b1-3a33-4c90-ba40-53a09861a6ed,Lake Daniel,14:20:04,0.15,No,13
U1435,48,Female,UK,Part-time,93620,64231,68,High,1564,Quarterly,797,15598,18,Mutual Fund,Becker Inc,3.63,3.71,0.35,720092,27995,17660,10,Yes,4ffb40ee-ba0e-4037-82ca-32eaa52bbbdc,9947,17-05-23,No,0.23,Widowed,4,Master's,Average,90,Mortgage,134957,8319,0.13,Beginner,Legacy Planning,No,0.25,Yes,Yes,No,Defined Benefit,Dynamic,Branch,5.227.73.54,cad26b64-1e7a-4831-88e1-8cf1e69ea03f,Walkerhaven,23:28:54,0.84,No,26
U1436,45,Female,UK,Part-time,40466,441095,68,Medium,153,Quarterly,583,6612,2,Mutual Fund,Goodman-Fuller,10.85,1.18,1.61,390317,62263,39248,23,Yes,af5767d9-437a-41ca-9f8b-98191b1006f7,8845,21-06-24,No,0.62,Married,2,PhD,Good,84,Own,2485,4682,0.06,Expert,Legacy Planning,No,0.72,Yes,No,Yes,Defined Benefit,Fixed,ATM,201.51.37.215,e4998181-6860-4e25-aed5-9b4963c24500,South Aaronville,18:46:47,0.23,No,11
U1437,28,Female,Germany,Full-time,113684,462203,62,Medium,1326,Monthly,507,16717,16,ETF,"Wolf, Arias and Davis",6.62,1.98,1.85,88351,13435,67063,25,Yes,c5a0aaaf-7e8d-4207-8f2c-ada3950171ad,2617,06-06-25,No,0.13,Divorced,1,Master's,Average,78,Rent,74508,6879,0.16,Expert,Legacy Planning,No,0.61,No,Yes,No,Defined Contribution,Fixed,ATM,46.207.146.240,8d394f7f-5140-48c2-8d87-072450cce778,New Monica,00:51:55,0.74,No,28
U1438,40,Other,Canada,Full-time,129377,403126,66,Medium,298,Monthly,475,23864,30,ETF,Wu PLC,2.64,4.17,0.65,275996,65447,14273,29,No,4cf06e3b-9980-44c5-90e5-dd99a9705454,7277,07-05-23,Yes,0.9,Widowed,4,Bachelor's,Average,75,Own,56535,5738,0.24,Intermediate,Legacy Planning,Yes,0.58,No,No,Yes,Defined Contribution,Dynamic,Online,123.210.161.116,1c2ae12a-7846-470c-b539-005a1450cb1c,Diazchester,09:59:18,0.4,No,5
U1439,63,Male,Australia,Full-time,122510,355451,67,Medium,1524,Monthly,612,11618,39,Mutual Fund,May-Mayo,8.69,4.86,0.67,871242,34002,9101,21,No,a219dede-a117-46d7-a8d8-349e0a75359d,3334,30-05-21,No,0.41,Married,0,Bachelor's,Poor,75,Rent,194711,5441,0.24,Beginner,Travel,Yes,0.56,No,Yes,Yes,Defined Contribution,Dynamic,Online,192.166.203.237,8b772cdb-6c65-4428-b717-d6afda859871,South Luis,04:47:15,0.35,No,27
U1440,54,Other,USA,Full-time,93920,331645,64,Medium,454,Quarterly,433,19025,25,Real Estate,"Gonzalez, Shah and Spencer",11.52,4.73,0.36,131377,75232,32554,16,No,d0d3f5b1-b4e4-4f79-bd64-3c5e1ca4088d,5062,20-02-20,No,0.13,Married,0,High School,Average,92,Own,132408,1231,0.27,Intermediate,Travel,Yes,0.69,Yes,No,No,Defined Benefit,Bucket,Branch,23.80.229.88,9155e5f3-2c9a-47b9-a7e2-a7eb44de6547,East Kirsten,17:10:33,0.27,No,1
U1441,30,Male,UK,Self-employed,85251,35983,68,High,1519,Annually,390,15369,3,Real Estate,Boyd-Parker,6.86,3.32,0.11,843961,51464,64740,27,Yes,c95f0459-fb51-4ba0-b0d8-cacd0c4dff78,3003,13-06-23,No,0.13,Divorced,2,Master's,Average,84,Rent,175019,5292,0.17,Beginner,Home Purchase,Yes,0.59,No,No,No,Defined Benefit,Fixed,Branch,205.223.8.222,b086678b-0cf3-48b5-8aa9-293c0015d7e8,Wanghaven,12:24:25,0.74,No,4
U1442,60,Female,Australia,Part-time,96022,492233,65,High,319,Monthly,279,12330,29,ETF,Bryant and Sons,3.94,4.68,0.96,792629,58015,24376,18,No,97c05357-c365-49fa-8dd1-ec7889a49694,6530,25-07-24,No,0.82,Single,2,Master's,Poor,93,Own,165981,2226,0.07,Intermediate,Healthcare,No,0.96,No,No,Yes,Defined Benefit,Dynamic,ATM,221.149.139.202,f2b62653-3d9a-4721-95d1-849c5c9bbb3e,Brittanymouth,07:06:55,0.63,No,18
U1443,36,Male,UK,Unemployed,47215,327133,60,Medium,1330,Monthly,601,22423,8,Stocks,Robinson-Brooks,9.75,2.54,0.57,569428,76178,24800,13,Yes,d1966b3e-41e1-4611-85e0-2d7f5eb06448,4189,13-06-24,Yes,0.61,Widowed,4,Master's,Poor,84,Mortgage,42146,9952,0.13,Expert,Travel,No,0.48,Yes,No,No,Defined Contribution,Dynamic,ATM,192.67.190.204,0407181f-6cc8-4d4e-8306-ff417645e736,North Cristianbury,05:17:12,0.09,No,25
U1444,53,Other,Australia,Full-time,115551,83425,63,High,1709,Monthly,346,12982,9,ETF,Garrison Group,10.51,1.8,0.23,798815,35557,23295,19,No,309714ce-1721-4591-be26-af7c83360e7c,8811,10-05-24,No,0.1,Widowed,0,Master's,Average,84,Mortgage,181743,8350,0.25,Expert,Healthcare,Yes,0.86,No,Yes,No,Defined Contribution,Bucket,ATM,22.109.107.178,5d471e0f-d098-4579-a25a-158801751ed4,West Jason,10:41:10,0.15,No,19
U1445,41,Female,Canada,Full-time,97987,442306,66,Medium,270,Monthly,290,10277,35,Bonds,"Rosales, Mcdaniel and Smith",9.75,3.01,1.72,934815,25257,14755,22,Yes,5856f30e-e662-4fab-a699-d8a7f5cf7e19,9269,18-07-21,No,0.67,Married,4,Bachelor's,Good,82,Own,45481,8276,0.2,Beginner,Home Purchase,Yes,0.22,Yes,Yes,Yes,Defined Contribution,Dynamic,Online,221.180.69.252,60d80c68-9a11-4185-85cc-12771f8d894c,Mckaychester,16:39:46,0.21,No,20
U1446,50,Female,USA,Full-time,62304,60338,68,Low,1307,Monthly,427,23814,24,ETF,Macdonald Ltd,3.15,0.96,0.6,157758,59851,29838,16,Yes,8a0e4fb2-d7d1-48ac-a2b4-03913404b0e3,3103,26-01-23,No,0.77,Married,3,Bachelor's,Poor,94,Rent,118204,4586,0.17,Beginner,Home Purchase,No,0.8,No,Yes,Yes,Defined Contribution,Dynamic,Branch,54.43.27.163,5d65cc9a-419a-4078-a69b-6fc72cc5ca62,North Cliffordport,03:25:25,0.24,No,9
U1447,41,Other,Australia,Part-time,67523,9999,69,High,793,Annually,325,2601,25,Bonds,"Powers, Thompson and Cook",7.7,0.52,0.45,613376,78422,69959,22,Yes,d70ce9c5-1da1-4326-8248-769930d3572e,1494,30-03-23,No,0.65,Single,4,Master's,Good,93,Own,154712,6729,0.06,Intermediate,Travel,No,0.88,Yes,No,No,Defined Contribution,Bucket,Branch,102.82.195.102,871852cb-3768-4656-8222-85c80aa4a450,New Luisport,17:58:41,0.45,No,28
U1448,64,Other,Australia,Unemployed,110602,78836,67,Medium,1164,Monthly,278,13987,34,Mutual Fund,Green Ltd,6.91,1.51,0.94,864229,25713,36584,14,Yes,04965021-4b39-4872-8666-2c696f207346,6799,30-04-22,No,0.05,Married,0,Bachelor's,Good,92,Mortgage,77216,5152,0.1,Intermediate,Home Purchase,Yes,0.37,Yes,Yes,No,Defined Benefit,Bucket,Branch,154.16.248.85,b3fc223f-49ad-4cb0-90ff-09f144764370,New Johnbury,14:09:00,0.25,No,4
U1449,56,Other,UK,Self-employed,147973,243895,66,Medium,1485,Annually,350,13733,22,Bonds,Smith Group,6.72,3.93,1.01,165787,67923,24038,20,Yes,52b8341b-50e1-4791-99c0-3185c199062f,5456,08-08-20,No,0.52,Divorced,4,Bachelor's,Poor,94,Own,56218,4906,0.26,Expert,Legacy Planning,Yes,0.95,No,Yes,Yes,Defined Benefit,Dynamic,Branch,1.214.220.180,e197327f-51cf-4253-8232-94c3023a5cbd,Owensmouth,07:03:46,0.78,No,26
U1450,35,Male,Australia,Retired,132648,339693,62,Medium,1725,Monthly,557,6993,5,Bonds,Russell-Miller,5.13,0.87,0.66,539630,44756,49707,10,No,55c8d5ad-1c41-4e39-9f51-490aaf00ef97,5725,22-09-20,No,0.17,Widowed,4,High School,Average,88,Rent,99781,2283,0.15,Expert,Healthcare,No,0.97,No,Yes,No,Defined Contribution,Bucket,Branch,112.208.133.63,92c94127-a238-4bd8-bd41-7d922c9b624d,West David,10:42:18,0.48,No,29
U1451,41,Other,UK,Retired,128084,152588,64,Medium,1648,Annually,390,18652,19,Real Estate,Sutton-Mcbride,10.02,2.69,0.85,554760,37213,53385,27,Yes,d6a015b3-db2a-4f06-931b-f1d226c9610e,1986,07-03-25,No,0.49,Divorced,0,Bachelor's,Poor,91,Rent,125627,4580,0.3,Intermediate,Healthcare,No,0.84,Yes,No,Yes,Defined Contribution,Bucket,Online,158.163.163.197,6ee014ce-9de7-4966-9d3f-a50a625f3dea,North Michele,15:36:31,0.06,No,13
U1452,27,Male,Canada,Part-time,36584,327042,68,Low,508,Quarterly,310,8229,6,Bonds,"Anderson, Harris and Peters",5.99,2.19,0.17,689142,25476,44993,11,No,6e9152a1-6c0c-4089-87b7-92aa1561185b,6059,13-12-21,No,0.06,Single,1,High School,Good,94,Own,199259,9366,0.07,Beginner,Home Purchase,Yes,0.58,Yes,No,Yes,Defined Contribution,Fixed,Branch,42.92.37.159,8304d394-11c2-4ca2-8cbb-427953c12354,East Julieville,02:59:14,0.59,No,22
U1453,50,Female,Germany,Part-time,134397,274732,61,High,955,Annually,904,13455,12,Bonds,"Gibbs, Smith and Martin",6.66,4.25,1.18,687612,38695,16170,21,Yes,f162f0f8-53b4-4b2d-8ec4-c4cbd360e38a,2367,03-03-25,No,0.28,Single,4,PhD,Average,94,Own,45625,9646,0.26,Intermediate,Home Purchase,Yes,0.84,No,No,Yes,Defined Benefit,Dynamic,Online,153.143.173.235,211931fc-54bb-41bc-9d39-47f6a00c558b,Estradamouth,04:35:01,0.7,No,24
U1454,36,Other,UK,Retired,62753,425608,61,High,1754,Annually,889,6532,3,Bonds,Hudson-Brock,3.99,0.57,1.61,156522,58302,63899,28,Yes,a21188a3-0731-41e2-92f8-270ad9695c0c,4474,19-06-20,No,0.12,Single,4,Bachelor's,Poor,79,Rent,115479,9625,0.28,Intermediate,Travel,No,0.71,No,No,Yes,Defined Contribution,Dynamic,ATM,26.87.1.79,70a8d123-bc0b-402c-b3e8-3a34d7f42596,Johnsonmouth,22:35:24,0.69,No,4
U1455,37,Male,USA,Unemployed,77481,167238,68,Medium,561,Annually,874,17654,28,Real Estate,Hernandez Ltd,2.81,1.16,1.04,757087,79748,10839,25,No,e29f9e73-f6cc-4224-b283-7bc9e5846fa9,5904,30-11-23,No,0.96,Single,0,Bachelor's,Average,80,Rent,18969,1539,0.24,Intermediate,Travel,Yes,1,No,Yes,No,Defined Benefit,Dynamic,Online,32.123.198.12,5239c67e-5c61-4afe-8a56-29dfb3d63a79,North Danamouth,02:05:11,0.65,No,8
U1456,34,Other,Canada,Full-time,56049,454827,62,Medium,267,Annually,60,19385,16,Stocks,"Silva, Harris and Lyons",3.61,1.67,1.14,418199,29281,53440,23,Yes,fc88116c-455a-4f89-a7b1-a56a7e2b1144,7416,06-12-22,No,0.27,Married,2,Master's,Poor,91,Mortgage,59656,5149,0.1,Beginner,Healthcare,No,0.33,Yes,Yes,No,Defined Benefit,Dynamic,ATM,163.161.180.240,79e03b0c-bc4c-4222-876e-4be55687fa4e,Andrewmouth,08:29:04,0.98,No,15
U1457,49,Other,Canada,Unemployed,62784,233638,65,High,567,Annually,799,11772,12,Mutual Fund,Riley-Williams,3.34,0.79,1.08,142566,77209,73722,10,Yes,eece33a8-f04e-43a2-bfc9-f63ac5171257,5390,09-03-22,No,0.91,Widowed,1,High School,Average,76,Own,197585,5636,0.23,Beginner,Home Purchase,No,0.41,No,No,No,Defined Benefit,Bucket,Online,138.126.18.75,14d73575-c8c1-4448-95ce-646ef80ee363,Markburgh,23:07:45,0.05,No,5
U1458,38,Male,UK,Full-time,119872,221817,69,High,120,Monthly,580,14552,22,Mutual Fund,"Cunningham, Padilla and Freeman",4.87,1.13,0.84,285985,58821,34228,26,No,889288fc-c7f5-4372-b154-5a1386880eb9,6426,17-12-21,No,0.61,Single,3,Bachelor's,Good,79,Rent,183517,4521,0.22,Intermediate,Healthcare,No,0.68,Yes,No,No,Defined Benefit,Bucket,Branch,25.174.143.41,f188cfee-f800-4009-bf22-0317ddd7d5a1,West Anthonyville,14:10:35,0.99,No,6
U1459,35,Female,Canada,Unemployed,48916,152937,64,High,1990,Monthly,498,8064,35,Stocks,Barrett-French,5.09,3.17,0.12,105798,72587,70435,24,Yes,f97ada1a-c634-43eb-a5d3-f32a31448008,9990,05-07-22,No,0.25,Widowed,4,High School,Good,92,Mortgage,138206,4682,0.21,Intermediate,Healthcare,Yes,0.57,Yes,Yes,No,Defined Contribution,Bucket,Online,88.32.235.202,d6aa70eb-9775-4f45-8146-4609991eff26,Andrewfort,03:56:34,0.2,No,10
U1460,28,Other,USA,Full-time,59311,339486,61,Low,713,Annually,310,3333,2,Stocks,Trujillo-Rodgers,4.9,2.95,1.11,377259,55128,52652,12,Yes,6bc41c02-a0cb-491c-b235-c0ed40c37b2a,873,01-02-21,No,0.77,Widowed,4,PhD,Average,89,Rent,179404,2388,0.28,Intermediate,Travel,Yes,0.49,No,No,No,Defined Contribution,Bucket,Online,198.203.231.236,cabffdf2-c05c-46b9-8eea-004f35716750,Bowerstown,14:51:24,0.99,No,8
U1461,46,Female,Germany,Retired,32861,20159,64,Low,162,Monthly,24,14228,16,Real Estate,"Walton, Miller and Hancock",5.86,1.46,1.61,80630,64783,34472,21,Yes,377ff5c8-96e3-4e2b-b99f-d72e6b4cd105,3685,18-01-24,No,0.88,Single,0,Master's,Poor,93,Mortgage,188035,2977,0.26,Beginner,Healthcare,No,0.61,Yes,No,Yes,Defined Benefit,Fixed,Branch,37.140.81.90,bf6d1798-d4f0-48ff-87af-ed0895a6d995,Lake Sean,16:58:18,0.68,No,18
U1462,49,Male,USA,Self-employed,138847,339641,62,Medium,594,Annually,938,18676,12,ETF,Smith PLC,4.6,2.54,1.15,336961,35165,72531,23,Yes,6a91c0c9-3589-4dc5-87b7-e38e88706ad1,7352,04-08-23,No,0.54,Single,2,PhD,Poor,81,Rent,151518,2647,0.21,Expert,Healthcare,No,0.55,No,No,No,Defined Benefit,Fixed,Branch,11.218.232.51,23346104-7fc0-4f0f-99fc-59d91f9dd785,Jordanmouth,06:24:42,0.21,No,27
U1463,38,Male,UK,Unemployed,148841,111061,64,High,1263,Quarterly,153,9326,18,Real Estate,Elliott-Gonzalez,3.74,2.5,0.34,954147,14968,40038,28,No,45e1a712-82f4-48ab-b679-8ed95e1dfa18,6082,08-02-25,No,0.97,Widowed,0,Bachelor's,Good,94,Mortgage,83067,9594,0.25,Intermediate,Travel,Yes,0.24,No,No,No,Defined Benefit,Dynamic,Branch,195.137.30.174,5471274d-2620-4cf6-947f-c071f9eb392f,Carlaton,11:44:31,0.07,No,6
U1464,56,Male,Germany,Unemployed,146631,169225,63,Low,597,Quarterly,97,10203,34,Bonds,Frazier-Brooks,2.28,1.89,1.92,355128,60546,72052,13,No,2a111fbd-632f-4fdd-b06e-e649a0b16e45,319,14-09-20,No,0.44,Widowed,2,High School,Good,90,Mortgage,121478,2456,0.25,Expert,Healthcare,Yes,0.25,No,Yes,No,Defined Benefit,Bucket,ATM,175.215.101.87,4671d804-3af0-426f-af4d-e175a9001418,West Lisa,15:29:42,0.33,No,17
U1465,54,Female,USA,Retired,53444,198746,64,Low,1319,Quarterly,366,23105,20,Bonds,"Kelly, Garcia and Castro",6.66,3.73,0.94,942169,43107,56276,22,Yes,ca214a30-e547-4870-8c7d-71830f6050bf,438,28-05-21,No,0.64,Widowed,1,Master's,Average,78,Own,58850,9966,0.3,Beginner,Travel,No,0.95,Yes,No,Yes,Defined Contribution,Bucket,Branch,183.73.192.40,004fc63a-20e1-4a3f-98dc-d485397dc1de,Monicahaven,03:42:12,0.06,No,9
U1466,55,Male,Canada,Full-time,56288,444185,61,Medium,689,Monthly,829,15599,5,Mutual Fund,"Martin, Daugherty and Flowers",5.22,1.07,1.41,342097,28777,42872,22,Yes,15d7db6d-d05f-445e-aa45-c9144d1471fd,5425,22-09-23,No,0.18,Single,3,PhD,Poor,92,Rent,87354,9193,0.11,Beginner,Travel,No,0.29,No,Yes,Yes,Defined Contribution,Fixed,ATM,97.211.32.85,26674924-eb3d-4df5-9d96-a5b2d1fd51e8,Kyleport,21:18:41,0.07,No,9
U1467,43,Other,UK,Unemployed,89087,174560,66,Low,1056,Annually,32,17596,15,ETF,Shelton-Holden,3.78,2.4,1.15,858345,63360,23609,14,Yes,bb53535b-f8e6-414c-abd1-e62740f297c4,6856,19-11-20,No,0.41,Widowed,1,High School,Poor,81,Mortgage,192483,1167,0.29,Expert,Home Purchase,Yes,0.53,No,Yes,No,Defined Contribution,Dynamic,ATM,126.203.60.73,9aae4db7-9a70-48bf-8eca-5e4599a7908e,North Graceland,04:30:44,0.27,No,18
U1468,53,Other,Germany,Self-employed,88872,331868,68,Low,904,Quarterly,566,5470,11,Bonds,Hill-Anderson,8.37,2.94,1.18,99997,54611,56924,14,Yes,a8a014f1-6bb1-4545-a928-c85d3de52204,2065,12-04-21,No,0.29,Single,2,Bachelor's,Average,84,Rent,145641,2916,0.11,Beginner,Travel,Yes,0.85,No,No,No,Defined Benefit,Fixed,ATM,76.101.252.12,e69d8a4c-9fee-490e-9818-480960aa4033,Angelicachester,06:19:31,0.46,No,1
U1469,43,Other,USA,Part-time,53805,261879,61,Medium,586,Annually,93,16912,21,Mutual Fund,Waters Ltd,8,2.93,0.25,927815,12377,74027,29,No,2b1cb830-5c23-4aba-af73-7a5f18ca8746,5075,05-05-25,No,0.85,Married,0,High School,Average,89,Mortgage,128647,3167,0.23,Expert,Travel,Yes,0.35,Yes,No,Yes,Defined Benefit,Dynamic,ATM,129.102.68.93,731dc20d-536a-4257-9f90-dce2a447ddf4,West Cheryl,10:41:32,0.22,No,24
U1470,32,Other,USA,Unemployed,72736,473293,61,Low,1860,Monthly,742,13520,20,ETF,Lee-Mcconnell,2.52,2.61,1.88,67824,39660,8186,28,No,e342d282-08d4-4f42-8a1c-da82a9728943,8152,01-05-22,No,0.99,Married,4,Bachelor's,Good,94,Mortgage,61658,7021,0.07,Beginner,Travel,No,0.21,No,No,No,Defined Contribution,Dynamic,Branch,165.167.158.43,63fc906e-ffac-4c7c-b229-5f6cce0a2bbb,East Kaylamouth,14:36:43,0.19,No,13
U1471,57,Female,USA,Retired,50630,106450,63,Low,931,Quarterly,913,2985,18,Bonds,"Bell, Gutierrez and Holland",4.33,3.13,1.41,962655,49367,31347,21,No,3ca7c615-edb9-4348-99a8-0c1b13f6a437,2130,18-07-24,No,0.79,Single,3,Bachelor's,Poor,89,Own,197268,7302,0.29,Intermediate,Legacy Planning,Yes,0.21,No,Yes,Yes,Defined Contribution,Dynamic,ATM,146.42.199.174,2cc97dc7-99c3-4e19-805c-a70ec2fc8da2,East Petertown,12:58:28,0.65,No,11
U1472,50,Female,Australia,Retired,121956,170673,64,High,1902,Quarterly,313,8142,29,Real Estate,Meyer-Johnson,7.6,4.44,0.25,352196,66259,18318,11,Yes,ab2dabb1-14e6-4937-87fe-9013ca40f251,6855,30-04-23,No,0.6,Divorced,2,High School,Good,93,Rent,68231,4713,0.28,Expert,Travel,Yes,0.46,No,Yes,Yes,Defined Benefit,Bucket,Branch,120.178.11.163,eb7d483b-0643-4d1d-9fd5-82026bdd8216,North Sara,19:12:43,0.87,No,20
U1473,39,Female,Canada,Self-employed,120121,272820,69,Medium,1764,Annually,415,6455,16,Real Estate,Buckley-Brewer,5.37,3.56,0.51,833202,68424,49055,11,No,97598177-2ce8-4332-98b2-7edc785d8cd5,4449,29-01-24,No,0.15,Married,4,PhD,Average,92,Rent,53082,5561,0.21,Intermediate,Healthcare,No,0.49,No,No,Yes,Defined Benefit,Fixed,Online,152.134.84.64,14c23774-630a-4e5a-b9f8-840013640208,Port Hectortown,12:43:48,0.44,No,3
U1474,53,Male,UK,Unemployed,138706,492916,65,Medium,1992,Annually,111,21384,25,Bonds,Mccullough PLC,8.58,4.21,0.87,659462,41927,12216,27,Yes,d44d93b7-c796-4aee-bd3a-885f0d1c2cbc,4836,14-07-23,No,0.83,Married,1,Master's,Good,91,Rent,60700,2684,0.16,Beginner,Travel,No,0.23,Yes,No,No,Defined Contribution,Bucket,ATM,88.20.130.229,07844a2a-fdfa-4450-955c-bd627cd9b187,Pricetown,18:42:47,0.32,No,3
U1475,43,Other,USA,Retired,46355,271409,62,High,648,Annually,651,2519,21,Mutual Fund,"Griffith, Brown and Mitchell",7.51,3.39,1.93,315248,68200,32487,19,No,2fcf8b0e-ae60-492b-81be-f8fb709c2d12,2914,07-03-24,No,0.93,Married,3,Bachelor's,Good,90,Own,144190,8100,0.11,Beginner,Home Purchase,Yes,0.8,No,No,No,Defined Benefit,Bucket,Branch,53.186.82.138,a9ac031d-5c6b-4ea6-85a4-4ff3ddcce8f2,Jamestown,08:23:49,0.57,No,21
U1476,53,Other,Germany,Full-time,33027,155661,67,Low,367,Annually,316,19218,19,Stocks,Mullen-Wallace,11.95,4.9,1.84,526174,13082,55869,17,Yes,cb17ac00-cf9d-4ba1-b1ad-2bc7c6f25004,337,29-12-23,No,0.84,Divorced,1,PhD,Average,91,Mortgage,25557,4922,0.12,Intermediate,Legacy Planning,No,0.49,No,No,Yes,Defined Contribution,Fixed,ATM,151.93.26.175,32e3579b-3594-48ef-ba89-9b0266831c18,Sandraview,01:32:29,0.22,No,29
U1477,58,Female,UK,Retired,77382,277810,66,High,479,Annually,412,23019,21,Mutual Fund,"Mata, Haley and Fox",11.44,4.97,1.09,823978,14556,50197,13,No,cf52ba71-6db7-4c93-8d48-c959f5dc57de,2952,01-09-23,No,0.28,Single,3,PhD,Good,82,Own,34929,6604,0.29,Expert,Home Purchase,Yes,0.71,Yes,No,No,Defined Benefit,Fixed,Online,183.105.13.202,9181fc1f-7d0b-4007-8f1a-23e9c63111b9,Morristown,20:43:31,0.84,No,4
U1478,48,Male,USA,Part-time,40680,33306,69,Low,258,Annually,373,21155,11,Stocks,Wood-Gomez,4.02,4.55,0.29,985351,20886,12186,15,No,14ef5ae0-424b-455c-9376-b356e8b7ef04,1359,11-11-21,No,0.04,Widowed,0,PhD,Good,94,Own,42610,8382,0.24,Beginner,Legacy Planning,No,0.52,Yes,Yes,Yes,Defined Benefit,Dynamic,Branch,123.136.167.201,2e2a4c1a-2234-43d0-b54f-e9398ac479a4,Loganchester,03:24:18,0.87,No,4
